well_id,depth_tvd,gamma_ray,resistivity,sonic,density,formation
OIL-BAGHJAN-1,1840,65.32514610374707,0.5720000000000001,101.4,2.488,Barail
OIL-BAGHJAN-1,1850,58.77145076890046,0.5700000000000001,101.2,2.4899999999999998,Barail
OIL-BAGHJAN-1,1860,67.36318685762728,0.5680000000000001,101.0,2.492,Barail
OIL-BAGHJAN-1,1870,63.91130610402304,0.5660000000000001,100.8,2.4939999999999998,Barail
OIL-BAGHJAN-1,1880,64.11679753059198,0.5640000000000001,100.6,2.496,Barail
OIL-BAGHJAN-1,1890,65.82302583162797,0.562,100.4,2.4979999999999998,Barail
OIL-BAGHJAN-1,1900,69.42024719230008,0.56,100.2,2.5,Barail
OIL-BAGHJAN-1,1910,72.82929850048365,0.558,100.0,2.502,Barail
OIL-BAGHJAN-1,1920,74.44707981062675,0.556,99.8,2.504,Barail
OIL-BAGHJAN-1,1930,73.87518609035065,0.554,99.6,2.506,Barail
OIL-BAGHJAN-1,1940,78.48084403803294,0.552,99.4,2.508,Barail
OIL-BAGHJAN-1,1950,74.39667799691438,0.55,99.2,2.51,Barail
OIL-BAGHJAN-1,1960,77.22596838997643,0.548,99.0,2.512,Barail
OIL-BAGHJAN-1,1970,73.90282289715658,0.546,98.8,2.514,Barail
OIL-BAGHJAN-1,1980,74.84921548483491,0.544,98.6,2.516,Barail
OIL-BAGHJAN-1,1990,70.85696887494846,0.542,98.4,2.518,Barail
OIL-BAGHJAN-1,2000,62.152433274206146,0.54,98.2,2.52,Barail
OIL-BAGHJAN-1,2010,61.94317094214984,0.538,98.0,2.522,Barail
OIL-BAGHJAN-1,2020,58.046539552745465,0.536,97.8,2.524,Barail
OIL-BAGHJAN-1,2030,50.407403757469716,0.534,97.6,2.526,Barail
OIL-BAGHJAN-1,2040,50.2524159882597,0.532,97.4,2.528,Barail
OIL-BAGHJAN-1,2050,42.80584576345361,0.53,97.2,2.53,Barail
OIL-BAGHJAN-1,2060,43.31640388767229,0.528,97.0,2.532,Barail
OIL-BAGHJAN-1,2070,39.80469500352203,0.526,96.8,2.534,Barail
OIL-BAGHJAN-1,2080,36.25536297292874,0.524,96.6,2.536,Barail
OIL-BAGHJAN-1,2090,33.276897108366,0.522,96.4,2.538,Barail
OIL-BAGHJAN-1,2100,33.907377017494674,0.52,96.2,2.54,Barail
OIL-BAGHJAN-1,2110,38.26820153646666,0.518,96.0,2.542,Barail
OIL-BAGHJAN-1,2120,34.9109050115951,0.516,95.8,2.544,Barail
OIL-BAGHJAN-1,2130,42.03344892859896,0.514,95.6,2.546,Barail
OIL-BAGHJAN-1,2140,45.008118982118496,0.512,95.4,2.548,Barail
OIL-BAGHJAN-1,2150,48.32288836228525,0.51,95.2,2.55,Barail
OIL-BAGHJAN-1,2160,53.17542213711339,0.508,95.0,2.552,Barail
OIL-BAGHJAN-1,2170,58.17036929601777,0.506,94.8,2.554,Barail
OIL-BAGHJAN-1,2180,59.91555988533154,0.504,94.6,2.556,Barail
OIL-BAGHJAN-1,2190,62.49016480516283,0.502,94.4,2.558,Barail
OIL-BAGHJAN-1,2200,69.17625672595499,0.5,94.2,2.56,Barail
OIL-BAGHJAN-1,2210,69.94901123000429,0.498,94.0,2.562,Barail
OIL-BAGHJAN-1,2220,74.63854154682947,0.496,93.8,2.564,Barail
OIL-BAGHJAN-1,2230,70.63114811486011,0.494,93.6,2.566,Barail
OIL-BAGHJAN-1,2240,72.53973635201464,0.492,93.4,2.568,Barail
OIL-BAGHJAN-1,2250,68.93332752732962,0.49,93.2,2.57,Barail
OIL-BAGHJAN-1,2260,67.11391483767554,0.488,93.0,2.572,Barail
OIL-BAGHJAN-1,2270,66.56489168588756,0.486,92.8,2.574,Barail
OIL-BAGHJAN-1,2280,61.72574685729336,0.48400000000000004,92.6,2.576,Barail
OIL-BAGHJAN-1,2290,60.69043070570486,0.48200000000000004,92.4,2.578,Barail
OIL-BAGHJAN-1,2300,60.91302032897255,0.48000000000000004,92.2,2.58,Barail
OIL-BAGHJAN-1,2310,57.339295989981565,0.47800000000000004,92.0,2.582,Barail
OIL-BAGHJAN-1,2320,59.31932591671164,0.47600000000000003,91.8,2.584,Barail
OIL-BAGHJAN-1,2330,55.811720104359935,0.47400000000000003,91.6,2.586,Barail
OIL-BAGHJAN-1,2340,58.27321622591423,0.47200000000000003,91.4,2.588,Barail
OIL-BAGHJAN-1,2350,59.66270270362815,0.47000000000000003,91.2,2.59,Barail
OIL-BAGHJAN-1,2360,65.45859247781301,0.468,91.0,2.592,Barail
OIL-BAGHJAN-1,2370,71.43061252715604,0.466,90.8,2.594,Barail
OIL-BAGHJAN-1,2380,70.89452321768972,0.464,90.6,2.596,Barail
OIL-BAGHJAN-1,2390,78.02032426013048,0.462,90.4,2.598,Barail
OIL-BAGHJAN-1,2400,86.11902281548332,0.46,90.2,2.6,Barail
OIL-BAGHJAN-1,2410,86.83642239680238,0.458,90.0,2.602,Barail
OIL-BAGHJAN-1,2420,88.1852227332563,0.456,89.8,2.604,Barail
OIL-BAGHJAN-1,2430,93.6091849198099,0.454,89.6,2.606,Barail
OIL-BAGHJAN-1,2440,105.53557663026918,0.452,89.4,2.608,Barail
OIL-BAGHJAN-1,2450,101.58556573860434,0.45000000000000007,89.2,2.61,Barail
OIL-BAGHJAN-1,2460,108.8719016839169,0.44800000000000006,89.0,2.612,Barail
OIL-BAGHJAN-1,2470,109.86670331089061,0.44600000000000006,88.8,2.614,Barail
OIL-BAGHJAN-1,2480,113.65582497254191,0.44400000000000006,88.6,2.616,Barail
OIL-BAGHJAN-1,2490,112.00707282099322,0.44200000000000006,88.4,2.618,Barail
OIL-BAGHJAN-1,2500,104.49453064745573,0.44000000000000006,88.2,2.62,Kopili
OIL-BAGHJAN-1,2510,103.12086211147687,0.43800000000000006,88.0,2.622,Kopili
OIL-BAGHJAN-1,2520,105.76855278332128,0.43600000000000005,87.8,2.624,Kopili
OIL-BAGHJAN-1,2530,100.26968788191853,0.43400000000000005,87.6,2.626,Kopili
OIL-BAGHJAN-1,2540,97.66887735746147,0.43200000000000005,87.4,2.628,Kopili
OIL-BAGHJAN-1,2550,92.48803645363117,0.43000000000000005,87.2,2.63,Kopili
OIL-BAGHJAN-1,2560,94.76925595456856,0.42800000000000005,87.0,2.632,Kopili
OIL-BAGHJAN-1,2570,89.11823053048829,0.42600000000000005,86.8,2.634,Kopili
OIL-BAGHJAN-1,2580,88.78081253737619,0.42400000000000004,86.6,2.636,Kopili
OIL-BAGHJAN-1,2590,85.47750136269673,0.42200000000000004,86.4,2.638,Kopili
OIL-BAGHJAN-1,2600,82.61843689515267,0.42000000000000004,86.2,2.6399999999999997,Kopili
OIL-BAGHJAN-1,2610,85.64208416182042,0.41800000000000004,86.0,2.642,Kopili
OIL-BAGHJAN-1,2620,86.66135646907821,0.41600000000000004,85.8,2.644,Kopili
OIL-BAGHJAN-1,2630,88.30123616150453,0.41400000000000003,85.6,2.646,Kopili
OIL-BAGHJAN-1,2640,94.49490458504297,0.41200000000000003,85.4,2.6479999999999997,Kopili
OIL-BAGHJAN-1,2650,95.35574908613403,0.41000000000000003,85.2,2.65,Kopili
OIL-BAGHJAN-1,2660,101.26789756768869,0.40800000000000003,85.0,2.652,Kopili
OIL-BAGHJAN-1,2670,102.36312537836618,0.406,84.8,2.654,Kopili
OIL-BAGHJAN-1,2680,104.00659065363845,0.404,84.6,2.6559999999999997,Kopili
OIL-BAGHJAN-1,2690,106.86015315886866,0.402,84.4,2.658,Kopili
OIL-BAGHJAN-1,2700,106.84832009960053,0.4,84.2,2.66,Kopili
OIL-BAGHJAN-1,2710,107.11563960669244,0.398,84.0,2.662,Kopili
OIL-BAGHJAN-1,2720,103.99046207764054,0.396,83.8,2.6639999999999997,Kopili
OIL-BAGHJAN-1,2730,100.56004781293404,0.394,83.6,2.666,Kopili
OIL-BAGHJAN-1,2740,97.1098815662202,0.392,83.4,2.668,Kopili
OIL-BAGHJAN-1,2750,98.74562875587881,0.39,83.2,2.67,Kopili
OIL-BAGHJAN-1,2760,91.73241186028983,0.388,83.0,2.6719999999999997,Kopili
OIL-BAGHJAN-1,2770,85.96357739959478,0.386,82.8,2.674,Kopili
OIL-BAGHJAN-1,2780,81.36874082176641,0.384,82.6,2.676,Kopili
OIL-BAGHJAN-1,2790,80.20860405738972,0.382,82.4,2.678,Kopili
OIL-BAGHJAN-1,2800,74.54078970277884,0.38,82.2,2.6799999999999997,Kopili
OIL-BAGHJAN-1,2810,69.74640443409992,0.378,82.0,2.682,Kopili
OIL-BAGHJAN-1,2820,60.57041427704287,0.376,81.8,2.684,Kopili
OIL-BAGHJAN-1,2830,58.71386251066771,0.374,81.6,2.686,Kopili
OIL-BAGHJAN-1,2840,57.38942443576714,0.372,81.4,2.6879999999999997,Kopili
OIL-BAGHJAN-1,2850,52.232001500492736,0.37000000000000005,81.2,2.69,Kopili
OIL-BAGHJAN-1,2860,54.234083719047526,0.36800000000000005,81.0,2.6919999999999997,Kopili
OIL-BAGHJAN-1,2870,48.89460044265913,0.36600000000000005,80.8,2.694,Kopili
OIL-BAGHJAN-1,2880,54.00973402238448,0.36400000000000005,80.6,2.6959999999999997,Kopili
OIL-BAGHJAN-1,2890,53.832523916484845,0.36200000000000004,80.4,2.698,Kopili
OIL-NAHARKATIYA-1,1567,74.83315664310098,0.66,110.2,2.4,Barail
OIL-NAHARKATIYA-1,1577,81.08432357171563,0.658,110.0,2.4019999999999997,Barail
OIL-NAHARKATIYA-1,1587,83.40618883276471,0.656,109.8,2.404,Barail
OIL-NAHARKATIYA-1,1597,89.75168684158396,0.654,109.60000000000001,2.4059999999999997,Barail
OIL-NAHARKATIYA-1,1607,96.54807358695221,0.652,109.4,2.408,Barail
OIL-NAHARKATIYA-1,1617,99.78840312085178,0.65,109.2,2.4099999999999997,Barail
OIL-NAHARKATIYA-1,1627,102.68729159045589,0.648,109.0,2.412,Barail
OIL-NAHARKATIYA-1,1637,103.25283676401855,0.646,108.8,2.4139999999999997,Barail
OIL-NAHARKATIYA-1,1647,102.04057883250043,0.644,108.60000000000001,2.416,Barail
OIL-NAHARKATIYA-1,1657,98.64059783414197,0.642,108.4,2.4179999999999997,Barail
OIL-NAHARKATIYA-1,1667,99.0481948174498,0.64,108.2,2.42,Barail
OIL-NAHARKATIYA-1,1677,100.71205034933095,0.638,108.0,2.4219999999999997,Barail
OIL-NAHARKATIYA-1,1687,95.33178168212463,0.636,107.8,2.424,Barail
OIL-NAHARKATIYA-1,1697,90.38486027130097,0.634,107.60000000000001,2.4259999999999997,Barail
OIL-NAHARKATIYA-1,1707,90.63264132326397,0.632,107.4,2.428,Barail
OIL-NAHARKATIYA-1,1717,86.32735775787724,0.63,107.2,2.4299999999999997,Barail
OIL-NAHARKATIYA-1,1727,85.53440684575615,0.628,107.0,2.432,Barail
OIL-NAHARKATIYA-1,1737,84.14957846118968,0.626,106.8,2.4339999999999997,Barail
OIL-NAHARKATIYA-1,1747,82.5714293240964,0.624,106.60000000000001,2.436,Barail
OIL-NAHARKATIYA-1,1757,86.26385562806934,0.622,106.4,2.4379999999999997,Barail
OIL-NAHARKATIYA-1,1767,82.86769093690548,0.62,106.2,2.44,Barail
OIL-NAHARKATIYA-1,1777,87.8110034321809,0.618,106.0,2.4419999999999997,Barail
OIL-NAHARKATIYA-1,1787,86.77286050962267,0.616,105.8,2.444,Barail
OIL-NAHARKATIYA-1,1797,90.34343838408756,0.614,105.60000000000001,2.4459999999999997,Barail
OIL-NAHARKATIYA-1,1807,97.5253020249028,0.612,105.4,2.448,Barail
OIL-NAHARKATIYA-1,1817,104.71634018054336,0.61,105.2,2.4499999999999997,Barail
OIL-NAHARKATIYA-1,1827,102.61349897252171,0.608,105.0,2.452,Barail
OIL-NAHARKATIYA-1,1837,103.57389131419941,0.606,104.8,2.4539999999999997,Barail
OIL-NAHARKATIYA-1,1847,110.95328304343842,0.604,104.60000000000001,2.456,Barail
OIL-NAHARKATIYA-1,1857,116.65209901761965,0.602,104.4,2.4579999999999997,Barail
OIL-NAHARKATIYA-1,1867,109.27800785250157,0.6000000000000001,104.2,2.46,Barail
OIL-NAHARKATIYA-1,1877,112.14251363494645,0.5980000000000001,104.0,2.4619999999999997,Barail
OIL-NAHARKATIYA-1,1887,112.38135923987122,0.5960000000000001,103.8,2.464,Barail
OIL-NAHARKATIYA-1,1897,110.42154336139434,0.5940000000000001,103.60000000000001,2.4659999999999997,Barail
OIL-NAHARKATIYA-1,1907,105.30608412123922,0.5920000000000001,103.4,2.468,Barail
OIL-NAHARKATIYA-1,1917,102.62574683607114,0.5900000000000001,103.2,2.4699999999999998,Barail
OIL-NAHARKATIYA-1,1927,98.48180255057748,0.5880000000000001,103.0,2.472,Barail
OIL-NAHARKATIYA-1,1937,93.71642718080648,0.5860000000000001,102.8,2.4739999999999998,Barail
OIL-NAHARKATIYA-1,1947,91.48017455406975,0.5840000000000001,102.60000000000001,2.476,Barail
OIL-NAHARKATIYA-1,1957,83.62277607802591,0.5820000000000001,102.4,2.4779999999999998,Barail
OIL-NAHARKATIYA-1,1967,80.88074903152796,0.5800000000000001,102.2,2.48,Barail
OIL-NAHARKATIYA-1,1977,73.03645876519262,0.5780000000000001,102.0,2.4819999999999998,Barail
OIL-NAHARKATIYA-1,1987,72.14986323083868,0.5760000000000001,101.8,2.484,Barail
OIL-NAHARKATIYA-1,1997,67.9797200078433,0.5740000000000001,101.60000000000001,2.4859999999999998,Barail
OIL-NAHARKATIYA-1,2007,64.5031830518365,0.5720000000000001,101.4,2.488,Barail
OIL-NAHARKATIYA-1,2017,60.5118441504683,0.5700000000000001,101.2,2.4899999999999998,Barail
OIL-NAHARKATIYA-1,2027,64.63331130634374,0.5680000000000001,101.0,2.492,Barail
OIL-NAHARKATIYA-1,2037,63.45751104545005,0.5660000000000001,100.8,2.4939999999999998,Barail
OIL-NAHARKATIYA-1,2047,65.71436488281152,0.5640000000000001,100.6,2.496,Barail
OIL-NAHARKATIYA-1,2057,65.29233178239679,0.562,100.4,2.4979999999999998,Barail
OIL-NAHARKATIYA-1,2067,70.47999659516492,0.56,100.2,2.5,Barail
OIL-NAHARKATIYA-1,2077,70.78329716418676,0.558,100.0,2.502,Barail
OIL-NAHARKATIYA-1,2087,69.84212999199757,0.556,99.8,2.504,Barail
OIL-NAHARKATIYA-1,2097,75.21910273361704,0.554,99.6,2.506,Barail
OIL-NAHARKATIYA-1,2107,75.57556355953884,0.552,99.4,2.508,Barail
OIL-NAHARKATIYA-1,2117,79.40498425502925,0.55,99.2,2.51,Barail
OIL-NAHARKATIYA-1,2127,74.14651440181821,0.548,99.0,2.512,Barail
OIL-NAHARKATIYA-1,2137,77.4517663413626,0.546,98.8,2.514,Barail
OIL-NAHARKATIYA-1,2147,72.712961353437,0.544,98.6,2.516,Barail
OIL-NAHARKATIYA-1,2157,67.19532653856824,0.542,98.4,2.518,Barail
OIL-NAHARKATIYA-1,2167,68.54695624354063,0.54,98.2,2.52,Barail
OIL-NAHARKATIYA-1,2177,60.924512359031226,0.538,98.0,2.522,Barail
OIL-NAHARKATIYA-1,2187,55.96577679053502,0.536,97.8,2.524,Barail
OIL-NAHARKATIYA-1,2197,50.97213340962387,0.534,97.6,2.526,Barail
OIL-NAHARKATIYA-1,2207,49.38758439378971,0.532,97.4,2.528,Barail
OIL-NAHARKATIYA-1,2217,47.46478876953173,0.53,97.2,2.53,Barail
OIL-NAHARKATIYA-1,2227,42.28974996997394,0.528,97.0,2.532,Barail
OIL-NAHARKATIYA-1,2237,38.719087682516154,0.526,96.8,2.534,Barail
OIL-NAHARKATIYA-1,2247,38.22171477618288,0.524,96.6,2.536,Barail
OIL-NAHARKATIYA-1,2257,33.655523060316625,0.522,96.4,2.538,Barail
OIL-NAHARKATIYA-1,2267,37.595279757329884,0.52,96.2,2.54,Barail
OIL-NAHARKATIYA-1,2277,36.48418949852907,0.518,96.0,2.542,Barail
OIL-NAHARKATIYA-1,2287,39.38790390285194,0.516,95.8,2.544,Barail
OIL-NAHARKATIYA-1,2297,43.87956509872283,0.514,95.6,2.546,Barail
OIL-NAHARKATIYA-1,2307,41.09387082083113,0.512,95.4,2.548,Barail
OIL-NAHARKATIYA-1,2317,48.91248024290954,0.51,95.2,2.55,Barail
OIL-NAHARKATIYA-1,2327,56.18727147803553,0.508,95.0,2.552,Barail
OIL-NAHARKATIYA-1,2337,62.096088756889706,0.506,94.8,2.554,Barail
OIL-NAHARKATIYA-1,2347,63.434361884959486,0.504,94.6,2.556,Barail
OIL-NAHARKATIYA-1,2357,63.69959082199483,0.502,94.4,2.558,Barail
OIL-NAHARKATIYA-1,2367,67.14094006991364,0.5,94.2,2.56,Barail
OIL-NAHARKATIYA-1,2377,74.1985297317753,0.498,94.0,2.562,Barail
OIL-NAHARKATIYA-1,2387,71.99047615306807,0.496,93.8,2.564,Barail
OIL-NAHARKATIYA-1,2397,76.18634287146116,0.494,93.6,2.566,Barail
OIL-NAHARKATIYA-1,2407,71.18111592494394,0.492,93.4,2.568,Barail
OIL-NAHARKATIYA-1,2417,72.64745387923011,0.49,93.2,2.57,Barail
OIL-NAHARKATIYA-1,2427,65.62901085061787,0.488,93.0,2.572,Barail
OIL-NAHARKATIYA-1,2437,67.72435783591453,0.486,92.8,2.574,Barail
OIL-NAHARKATIYA-1,2447,64.01009986328717,0.48400000000000004,92.6,2.576,Barail
OIL-NAHARKATIYA-1,2457,63.3256684623215,0.48200000000000004,92.4,2.578,Barail
OIL-NAHARKATIYA-1,2467,63.82478803740238,0.48000000000000004,92.2,2.58,Barail
OIL-NAHARKATIYA-1,2477,58.919751164463996,0.47800000000000004,92.0,2.582,Barail
OIL-NAHARKATIYA-1,2487,59.04433357564664,0.47600000000000003,91.8,2.584,Barail
OIL-NAHARKATIYA-1,2497,61.26618439968747,0.47400000000000003,91.6,2.586,Barail
OIL-NAHARKATIYA-1,2507,60.226699669248255,0.47200000000000003,91.4,2.588,Kopili
OIL-NAHARKATIYA-1,2517,63.33684616165509,0.47000000000000003,91.2,2.59,Kopili
OIL-NAHARKATIYA-1,2527,66.81606788185137,0.468,91.0,2.592,Kopili
OIL-NAHARKATIYA-1,2537,64.55015662480872,0.466,90.8,2.594,Kopili
OIL-NAHARKATIYA-1,2547,73.9313298320931,0.464,90.6,2.596,Kopili
OIL-NAHARKATIYA-1,2557,77.44992806673311,0.462,90.4,2.598,Kopili
OIL-NAHARKATIYA-1,2567,83.4591790144931,0.46,90.2,2.6,Kopili
OIL-NAHARKATIYA-1,2577,88.55250213380235,0.458,90.0,2.602,Kopili
OIL-NAHARKATIYA-1,2587,90.64451580526463,0.456,89.8,2.604,Kopili
OIL-NAHARKATIYA-1,2597,96.00515655567251,0.454,89.6,2.606,Kopili
OIL-NAHARKATIYA-1,2607,96.97493809256783,0.452,89.4,2.608,Kopili
OIL-NAHARKATIYA-1,2617,106.99600322172194,0.45000000000000007,89.2,2.61,Kopili
OIL-NAHARKATIYA-1,2627,105.69128260765203,0.44800000000000006,89.0,2.612,Kopili
OIL-NAHARKATIYA-1,2637,108.05713750474023,0.44600000000000006,88.8,2.614,Kopili
OIL-NAHARKATIYA-1,2647,108.31002260915223,0.44400000000000006,88.6,2.616,Kopili
OIL-NAHARKATIYA-1,2657,111.63986779341587,0.44200000000000006,88.4,2.618,Kopili
OIL-NAHARKATIYA-1,2667,108.46492700275718,0.44000000000000006,88.2,2.62,Kopili
OIL-NAHARKATIYA-1,2677,103.98034452580399,0.43800000000000006,88.0,2.622,Kopili
OIL-NAHARKATIYA-1,2687,100.4892787669534,0.43600000000000005,87.8,2.624,Kopili
OIL-NAHARKATIYA-1,2697,97.08943447164272,0.43400000000000005,87.6,2.626,Kopili
OIL-NAHARKATIYA-1,2707,97.68933980840931,0.43200000000000005,87.4,2.628,Kopili
OIL-NAHARKATIYA-1,2717,92.13536542359353,0.43000000000000005,87.2,2.63,Kopili
OIL-NAHARKATIYA-1,2727,90.25152127043744,0.42800000000000005,87.0,2.632,Kopili
OIL-NAHARKATIYA-1,2737,88.54500119133161,0.42600000000000005,86.8,2.634,Kopili
OIL-NAHARKATIYA-1,2747,89.0167696944759,0.42400000000000004,86.6,2.636,Kopili
OIL-NAHARKATIYA-1,2757,85.05998621388724,0.42200000000000004,86.4,2.638,Kopili
OIL-NAHARKATIYA-1,2767,85.04384088981124,0.42000000000000004,86.2,2.6399999999999997,Kopili
OIL-NAHARKATIYA-1,2777,83.48689680323982,0.41800000000000004,86.0,2.642,Kopili
OIL-NAHARKATIYA-1,2787,83.44836749686337,0.41600000000000004,85.8,2.644,Kopili
OIL-NAHARKATIYA-1,2797,87.71834882921128,0.41400000000000003,85.6,2.646,Kopili
OIL-NAHARKATIYA-1,2807,91.5068947490356,0.41200000000000003,85.4,2.6479999999999997,Kopili
OIL-NAHARKATIYA-1,2817,96.14436571104731,0.41000000000000003,85.2,2.65,Kopili
OIL-NAHARKATIYA-1,2827,93.48435582578335,0.40800000000000003,85.0,2.652,Kopili
OIL-NAHARKATIYA-1,2837,100.1405319001495,0.406,84.8,2.654,Kopili
OIL-NAHARKATIYA-1,2847,100.70442886974956,0.404,84.6,2.6559999999999997,Kopili
OIL-NAHARKATIYA-1,2857,103.98073489947085,0.402,84.4,2.658,Kopili
OIL-NAHARKATIYA-1,2867,102.73124712569914,0.4,84.2,2.66,Kopili
OIL-NAHARKATIYA-1,2877,106.01948398649562,0.398,84.0,2.662,Kopili
OIL-NAHARKATIYA-1,2887,105.1499644948485,0.396,83.8,2.6639999999999997,Kopili
OIL-NAHARKATIYA-1,2897,103.79530955671163,0.394,83.6,2.666,Kopili
OIL-NAHARKATIYA-1,2907,97.87156043230212,0.392,83.4,2.668,Kopili
OIL-NAHARKATIYA-1,2917,93.07112721847788,0.39,83.2,2.67,Kopili
OIL-NAHARKATIYA-1,2927,91.17025960368294,0.388,83.0,2.6719999999999997,Kopili
OIL-NAHARKATIYA-1,2937,85.03876590927943,0.386,82.8,2.674,Kopili
OIL-NAHARKATIYA-1,2947,81.62301143148365,0.384,82.6,2.676,Kopili
OIL-NAHARKATIYA-1,2957,73.74626088590291,0.382,82.4,2.678,Kopili
OIL-NAHARKATIYA-1,2967,70.74892107890804,0.38,82.2,2.6799999999999997,Kopili
OIL-NAHARKATIYA-1,2977,65.93272116933939,0.378,82.0,2.682,Kopili
OIL-NAHARKATIYA-1,2987,63.23997199589014,0.376,81.8,2.684,Kopili
OIL-NAHARKATIYA-1,2997,57.60736154280208,0.374,81.6,2.686,Kopili
OIL-NAHARKATIYA-1,3007,56.65470289960002,0.372,81.4,2.6879999999999997,Kopili
OIL-NAHARKATIYA-1,3017,53.30236815938343,0.37000000000000005,81.2,2.69,Kopili
OIL-NAHARKATIYA-1,3027,54.55902505157064,0.36800000000000005,81.0,2.6919999999999997,Kopili
OIL-NAHARKATIYA-1,3037,54.25181372077414,0.36600000000000005,80.8,2.694,Kopili
OIL-NAHARKATIYA-1,3047,53.33878597109463,0.36400000000000005,80.6,2.6959999999999997,Kopili
OIL-NAHARKATIYA-1,3057,60.51618814392372,0.36200000000000004,80.4,2.698,Kopili
OIL-MORAN-1,1706,79.23827893803215,0.66,110.2,2.4,Barail
OIL-MORAN-1,1716,80.4370080510999,0.658,110.0,2.4019999999999997,Barail
OIL-MORAN-1,1726,83.72490731180683,0.656,109.8,2.404,Barail
OIL-MORAN-1,1736,86.7383619934968,0.654,109.60000000000001,2.4059999999999997,Barail
OIL-MORAN-1,1746,94.96750232924285,0.652,109.4,2.408,Barail
OIL-MORAN-1,1756,92.68522824334933,0.65,109.2,2.4099999999999997,Barail
